Fiscal Year,Fiscal Quarter,Service Line,Service,Sub Service,Train Number,Arrival Station Code,Arrival Station Name,Total Detraining Customers,Late Detraining Customers,Avg Min Late (Lt CS),Avg Min Late (Lt C)
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,180,BWI,"BWI Thurgood Marshall Airport Station, Maryland",526,10,17.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,180,NWK,"Newark (Penn Station), New Jersey",1388,162,29.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,180,NYP,"NY Moynihan Train Hall at Penn Station, New York",22194,4521,24.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,180,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",3449,314,30.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,180,WIL,"Wilmington, Delaware",532,43,27.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,182,BAL,"Baltimore (Penn Station), Maryland",980,74,28.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,182,BWI,"BWI Thurgood Marshall Airport Station, Maryland",510,24,28.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,182,MET,"Metropark (Iselin), New Jersey",587,79,30.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,182,NCR,"New Carrollton, Maryland",8,0,,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,182,NWK,"Newark (Penn Station), New Jersey",1152,137,27.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,182,NYP,"NY Moynihan Train Hall at Penn Station, New York",20167,2652,26.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,182,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",3552,328,24.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,182,TRE,"Trenton, New Jersey",363,39,27.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,182,WIL,"Wilmington, Delaware",394,34,28.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,183,BAL,"Baltimore (Penn Station), Maryland",2234,81,39.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,183,BWI,"BWI Thurgood Marshall Airport Station, Maryland",1588,65,42.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,183,MET,"Metropark (Iselin), New Jersey",51,4,25.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,183,NCR,"New Carrollton, Maryland",925,33,47.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,183,NWK,"Newark (Penn Station), New Jersey",38,0,,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,183,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",4408,98,25.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,183,TRE,"Trenton, New Jersey",314,9,30.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,183,WAS,"Washington, District of Columbia",17097,549,37.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,183,WIL,"Wilmington, Delaware",2098,115,32.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,BAL,"Baltimore (Penn Station), Maryland",1194,67,66.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,BBY,"Boston (Back Bay Station), Massachusetts",3473,496,56.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,BOS,"Boston (South Station), Massachusetts",7755,1016,60.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,BRP,"Bridgeport, Connecticut",673,172,44.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,BWI,"BWI Thurgood Marshall Airport Station, Maryland",742,39,41.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,EWR,"Newark Liberty International Airport, New Jersey",781,243,21.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,MYS,"Mystic, Connecticut",924,176,48.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,NCR,"New Carrollton, Maryland",20,1,18.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,NHV,"New Haven (Union Station), Connecticut",1432,310,47.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,NRK,"Newark, Delaware",340,34,61.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,NRO,"New Rochelle, New York",611,124,37.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,NWK,"Newark (Penn Station), New Jersey",1607,467,40.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,NYP,"NY Moynihan Train Hall at Penn Station, New York",16825,4648,43.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",4870,526,62.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,PVD,"Providence (Amtrak), Rhode Island",3421,684,59.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,RTE,"Route 128 (Westwood), Massachusetts",2019,321,52.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,STM,"Stamford, Connecticut",952,331,38.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,TRE,"Trenton, New Jersey",800,192,39.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,WIL,"Wilmington, Delaware",615,78,65.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,184,WLY,"Westerly, Rhode Island",1139,240,40.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,189,BAL,"Baltimore (Penn Station), Maryland",980,76,30.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,189,BWI,"BWI Thurgood Marshall Airport Station, Maryland",760,57,39.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,189,EWR,"Newark Liberty International Airport, New Jersey",84,0,,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,189,MET,"Metropark (Iselin), New Jersey",12,0,,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,189,NCR,"New Carrollton, Maryland",308,22,39.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,189,NWK,"Newark (Penn Station), New Jersey",34,0,,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,189,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",1477,0,,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,189,TRE,"Trenton, New Jersey",100,0,,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,189,WAS,"Washington, District of Columbia",5584,415,33.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,189,WIL,"Wilmington, Delaware",322,23,16.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,BBY,"Boston (Back Bay Station), Massachusetts",4984,614,31.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,BOS,"Boston (South Station), Massachusetts",11762,1695,31.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,BRP,"Bridgeport, Connecticut",170,3,98.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,KIN,"Kingston, Rhode Island",1383,167,31.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,MYS,"Mystic, Connecticut",508,25,35.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,NHV,"New Haven (Union Station), Connecticut",1961,25,96.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,NLC,"New London, Connecticut",1268,13,93.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,NRO,"New Rochelle, New York",31,0,,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,OSB,"Old Saybrook, Connecticut",362,5,94.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,PVD,"Providence (Amtrak), Rhode Island",2481,268,33.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,RTE,"Route 128 (Westwood), Massachusetts",887,107,33.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,STM,"Stamford, Connecticut",479,11,89.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,190,WLY,"Westerly, Rhode Island",676,57,26.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,192,ABE,"Aberdeen, Maryland",71,7,41.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,192,BAL,"Baltimore (Penn Station), Maryland",551,69,46.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,192,BWI,"BWI Thurgood Marshall Airport Station, Maryland",304,16,81.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,192,EWR,"Newark Liberty International Airport, New Jersey",186,6,67.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,192,MET,"Metropark (Iselin), New Jersey",186,8,68.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,192,NCR,"New Carrollton, Maryland",9,0,,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,192,NWK,"Newark (Penn Station), New Jersey",437,18,67.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,192,NYP,"NY Moynihan Train Hall at Penn Station, New York",3321,153,68.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,192,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",906,41,67.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,192,TRE,"Trenton, New Jersey",82,6,71.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,192,WIL,"Wilmington, Delaware",149,9,71.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,193,ABE,"Aberdeen, Maryland",636,175,41.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,193,BAL,"Baltimore (Penn Station), Maryland",3079,805,54.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,193,BWI,"BWI Thurgood Marshall Airport Station, Maryland",2609,631,48.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,193,NCR,"New Carrollton, Maryland",1202,324,55.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,193,NRK,"Newark, Delaware",913,249,45.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,193,NWK,"Newark (Penn Station), New Jersey",198,9,93.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,193,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",6163,1070,72.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,193,TRE,"Trenton, New Jersey",920,92,78.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,193,WAS,"Washington, District of Columbia",14130,4052,54.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,193,WIL,"Wilmington, Delaware",1829,366,63.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,196,ABE,"Aberdeen, Maryland",242,27,56.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,196,BAL,"Baltimore (Penn Station), Maryland",1907,245,59.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,196,BWI,"BWI Thurgood Marshall Airport Station, Maryland",1259,166,61.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,196,EWR,"Newark Liberty International Airport, New Jersey",794,134,68.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,196,MET,"Metropark (Iselin), New Jersey",1821,343,68.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,196,NCR,"New Carrollton, Maryland",65,9,64.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,196,NWK,"Newark (Penn Station), New Jersey",1733,313,71.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,196,NYP,"NY Moynihan Train Hall at Penn Station, New York",15675,3339,76.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,196,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",4500,801,72.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,196,TRE,"Trenton, New Jersey",950,184,70.0,
2022,4,Northeast Corridor,Northeast Regional,On Spine Northeast Regional,196,WIL,"Wilmington, Delaware",1078,176,50.0,
2022,4,Northeast Corridor,Northeast Regional,Richmond / Newport News / Norfolk,65,ALX,"Alexandria, Virginia",169,30,33.0,
2022,4,Northeast Corridor,Northeast Regional,Richmond / Newport News / Norfolk,65,ASD,"Ashland, Virginia",128,44,37.0,
2022,4,Northeast Corridor,Northeast Regional,Richmond / Newport News / Norfolk,65,BAL,"Baltimore (Penn Station), Maryland",508,68,32.0,
2022,4,Northeast Corridor,Northeast Regional,Richmond / Newport News / Norfolk,65,BBY,"Boston (Back Bay Station), Massachusetts",5,0,,
2022,4,Northeast Corridor,Northeast Regional,Richmond / Newport News / Norfolk,65,BRP,"Bridgeport, Connecticut",84,0,,
2022,4,Northeast Corridor,Northeast Regional,Richmond / Newport News / Norfolk,65,BWI,"BWI Thurgood Marshall Airport Station, Maryland",364,44,34.0,
2022,4,Northeast Corridor,Northeast Regional,Richmond / Newport News / Norfolk,65,FBG,"Fredericksburg, Virginia",261,110,32.0,
2022,4,Northeast Corridor,Northeast Regional,Richmond / Newport News / Norfolk,65,KIN,"Kingston, Rhode Island",269,0,,
